"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2022-03-24 08:23:04 +1100","160943281","Author Fee","Author Fee for sale IVIP47085132","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-24 08:23:04 +1100","160943281","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47085132","8.63","","","","","","8.63","ThemeForest","Canada","Quebec","Saint-Laurent","H4L 1Y7"
"2022-03-24 08:23:04 +1100","160943281","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47085132","14.37","","","","","","14.37","ThemeForest","Canada","Quebec","Saint-Laurent","H4L 1Y7"
"2022-03-24 04:45:29 +1100","160933213","Author Fee","Author Fee for included support sale IVIP47082664","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-24 04:45:29 +1100","160933213","Author Fee","Author Fee for sale IVIP47082664","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-24 04:45:29 +1100","160933213","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47082664","8.63","","","","","","8.63","ThemeForest","Oman","Muscat","Seeb",""
"2022-03-24 04:45:29 +1100","160933213","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47082664","14.37","","","","","","14.37","ThemeForest","Oman","Muscat","Seeb",""
"2022-03-24 02:43:25 +1100","160926260","Author Fee","Author Fee for included support sale IVIP47081004","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-24 02:43:25 +1100","160926260","Author Fee","Author Fee for sale IVIP47081004","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-24 02:43:25 +1100","160926260","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47081004","9.38","","","","","","9.38","ThemeForest","India","Maharashtra","Mumbai","400034"
"2022-03-24 02:43:25 +1100","160926260","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47081004","15.62","","","","","","15.62","ThemeForest","India","Maharashtra","Mumbai","400034"
"2022-03-24 01:17:54 +1100","160921407","Author Fee","Author Fee for included support sale IVIP47079683","34122841","","2.70","","","","","","-2.70","ThemeForest","","","",""
"2022-03-24 01:17:54 +1100","160921407","Author Fee","Author Fee for sale IVIP47079683","34122841","","4.49","","","","","","-4.49","ThemeForest","","","",""
"2022-03-24 01:17:54 +1100","160921407","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47079683","8.63","","","","","","8.63","ThemeForest","Netherlands","","Vleuten","3451 PH"
"2022-03-24 01:17:54 +1100","160921407","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47079683","14.37","","","","","","14.37","ThemeForest","Netherlands","","Vleuten","3451 PH"
"2022-03-23 14:07:04 +1100","157380994","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (6 months extended support)","34122841","CNIP418897","10.13","","","","","","-10.13","ThemeForest","United States","Texas","Austin","78728"
"2022-03-23 14:07:04 +1100","157380994","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","CNIP418897","10.13","","3.04","","","","-7.09","ThemeForest","United States","Texas","Austin","78728"
"2022-03-23 14:07:04 +1100","157380994","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","CNIP418897","16.87","","5.06","","","","-11.81","ThemeForest","United States","Texas","Austin","78728"
"2022-03-23 14:07:04 +1100","157380994","Author Fee Reversal","Reversal of Author Fee for extended support sale IVIP46234475","34122841","","3.04","","","","","","3.04","ThemeForest","","","",""
"2022-03-23 14:07:04 +1100","157380994","Author Fee Reversal","Reversal of Author Fee for included support sale IVIP46234475","34122841","","3.42","","","","","","3.42","ThemeForest","","","",""
"2022-03-23 14:07:04 +1100","157380994","Author Fee Reversal","Reversal of Author Fee for sale IVIP46234475","34122841","","5.69","","","","","","5.69","ThemeForest","","","",""
"2022-03-23 13:50:43 +1100","159269311","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","CNIP418860","10.13","","3.04","","","","-7.09","ThemeForest","United States","Georgia","Columbus","31907"
"2022-03-23 13:50:43 +1100","159269311","Sale Reversal","Reversal of Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","CNIP418860","16.87","","5.06","","","","-11.81","ThemeForest","United States","Georgia","Columbus","31907"
"2022-03-23 13:50:43 +1100","159269311","Author Fee Reversal","Reversal of Author Fee for included support sale IVIP46689011","34122841","","3.29","","","","","","3.29","ThemeForest","","","",""
"2022-03-23 13:50:43 +1100","159269311","Author Fee Reversal","Reversal of Author Fee for sale IVIP46689011","34122841","","5.48","","","","","","5.48","ThemeForest","","","",""
"2022-03-23 08:47:43 +1100","160869593","Author Fee","Author Fee for included support sale IVIP47070811","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-23 08:47:43 +1100","160869593","Author Fee","Author Fee for sale IVIP47070811","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-23 08:47:43 +1100","160869593","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47070811","10.13","","3.04","","","","7.09","ThemeForest","United States","California","Temecula","92591"
"2022-03-23 08:47:43 +1100","160869593","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47070811","16.87","","5.06","","","","11.81","ThemeForest","United States","California","Temecula","92591"
"2022-03-23 07:01:39 +1100","160863996","Author Fee","Author Fee for included support sale IVIP47069705","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-23 07:01:39 +1100","160863996","Author Fee","Author Fee for sale IVIP47069705","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-23 07:01:39 +1100","160863996","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47069705","9.38","","","","","","9.38","ThemeForest","Germany","Hessen","Marburg","35039"
"2022-03-23 07:01:39 +1100","160863996","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47069705","15.62","","","","","","15.62","ThemeForest","Germany","Hessen","Marburg","35039"
"2022-03-22 21:09:27 +1100","160828917","Author Fee","Author Fee for included support sale IVIP47061713","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-22 21:09:27 +1100","160828917","Author Fee","Author Fee for sale IVIP47061713","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-22 21:09:27 +1100","160828917","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47061713","10.13","","","","","","10.13","ThemeForest","Japan","","Tokyo","1020093"
"2022-03-22 21:09:27 +1100","160828917","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47061713","16.87","","","","","","16.87","ThemeForest","Japan","","Tokyo","1020093"
"2022-03-22 12:19:54 +1100","160812259","Author Fee","Author Fee for included support sale IVIP47057478","33283311","","2.34","","","","","","-2.34","ThemeForest","","","",""
"2022-03-22 12:19:54 +1100","160812259","Author Fee","Author Fee for sale IVIP47057478","33283311","","3.91","","","","","","-3.91","ThemeForest","","","",""
"2022-03-22 12:19:54 +1100","160812259","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47057478","7.50","","2.25","","","","5.25","ThemeForest","United States","New Jersey","Jersey City","07302"
"2022-03-22 12:19:54 +1100","160812259","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47057478","12.50","","3.75","","","","8.75","ThemeForest","United States","New Jersey","Jersey City","07302"
"2022-03-22 03:46:05 +1100","160792846","Author Fee","Author Fee for included support sale IVIP47052360","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-22 03:46:05 +1100","160792846","Author Fee","Author Fee for sale IVIP47052360","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-22 03:46:05 +1100","160792846","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47052360","9.38","","","","","","9.38","ThemeForest","Croatia","","Hvar","21450"
"2022-03-22 03:46:05 +1100","160792846","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47052360","15.62","","","","","","15.62","ThemeForest","Croatia","","Hvar","21450"
"2022-03-20 23:31:27 +1100","160736809","Author Fee","Author Fee for included support sale IVIP47039105","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-20 23:31:27 +1100","160736809","Author Fee","Author Fee for sale IVIP47039105","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-20 23:31:27 +1100","160736809","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47039105","9.38","","","","","","9.38","ThemeForest","Bahrain","","Saar",""
"2022-03-20 23:31:27 +1100","160736809","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47039105","15.62","","","","","","15.62","ThemeForest","Bahrain","","Saar",""
"2022-03-20 16:58:55 +1100","160728400","Author Fee","Author Fee for included support sale IVIP47037529","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-20 16:58:55 +1100","160728400","Author Fee","Author Fee for sale IVIP47037529","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-20 16:58:55 +1100","160728400","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47037529","10.13","","","","","","10.13","ThemeForest","Indonesia","Jakarta","Jakarta Barat","11520"
"2022-03-20 16:58:55 +1100","160728400","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47037529","16.87","","","","","","16.87","ThemeForest","Indonesia","Jakarta","Jakarta Barat","11520"
"2022-03-20 07:11:52 +1100","160719325","Author Fee","Author Fee for included support sale IVIP47035586","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-20 07:11:52 +1100","160719325","Author Fee","Author Fee for sale IVIP47035586","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-20 07:11:52 +1100","160719325","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47035586","9.38","","2.81","","","","6.57","ThemeForest","United States","Texas","Round Rock","78665"
"2022-03-20 07:11:52 +1100","160719325","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47035586","15.62","","4.69","","","","10.93","ThemeForest","United States","Texas","Round Rock","78665"
"2022-03-20 06:21:44 +1100","160718133","Author Fee","Author Fee for included support sale IVIP47035333","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-20 06:21:44 +1100","160718133","Author Fee","Author Fee for sale IVIP47035333","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-20 06:21:44 +1100","160718133","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47035333","10.13","","","","","","10.13","ThemeForest","Romania","Romania","Bucuresti","051200"
"2022-03-20 06:21:44 +1100","160718133","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47035333","16.87","","","","","","16.87","ThemeForest","Romania","Romania","Bucuresti","051200"
"2022-03-19 15:13:54 +1100","160694981","Author Fee","Author Fee for included support sale IVIP47030891","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-19 15:13:54 +1100","160694981","Author Fee","Author Fee for sale IVIP47030891","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-19 15:13:54 +1100","160694981","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47030891","10.13","","3.04","","","","7.09","ThemeForest","United States","Florida","deerfield beach","33442"
"2022-03-19 15:13:54 +1100","160694981","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47030891","16.87","","5.06","","","","11.81","ThemeForest","United States","Florida","deerfield beach","33442"
"2022-03-19 06:49:37 +1100","160684388","Author Fee","Author Fee for included support sale IVIP47028613","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-19 06:49:37 +1100","160684388","Author Fee","Author Fee for sale IVIP47028613","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-19 06:49:37 +1100","160684388","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47028613","10.13","","","","","","10.13","ThemeForest","United Arab Emirates","","Sharjah",""
"2022-03-19 06:49:37 +1100","160684388","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47028613","16.87","","","","","","16.87","ThemeForest","United Arab Emirates","","Sharjah",""
"2022-03-19 02:32:09 +1100","160674662","Author Fee","Author Fee for included support sale IVIP47026245","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-19 02:32:09 +1100","160674662","Author Fee","Author Fee for sale IVIP47026245","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-19 02:32:09 +1100","160674662","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47026245","10.13","","3.04","","","","7.09","ThemeForest","United States","Pennsylvania","Carlisle","17015"
"2022-03-19 02:32:09 +1100","160674662","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47026245","16.87","","5.06","","","","11.81","ThemeForest","United States","Pennsylvania","Carlisle","17015"
"2022-03-18 23:50:42 +1100","160667511","Author Fee","Author Fee for included support sale IVIP47024464","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-18 23:50:42 +1100","160667511","Author Fee","Author Fee for sale IVIP47024464","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-18 23:50:42 +1100","160667511","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47024464","10.13","","","","","","10.13","ThemeForest","South Africa","Western Cape","Cape Town","7708"
"2022-03-18 23:50:42 +1100","160667511","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47024464","16.87","","","","","","16.87","ThemeForest","South Africa","Western Cape","Cape Town","7708"
"2022-03-18 14:35:16 +1100","160651119","Author Fee","Author Fee for included support sale IVIP47020794","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-18 14:35:16 +1100","160651119","Author Fee","Author Fee for sale IVIP47020794","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-18 14:35:16 +1100","160651119","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47020794","9.38","","2.81","","","","6.57","ThemeForest","United States","Delaware","Lewes","19958"
"2022-03-18 14:35:16 +1100","160651119","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47020794","15.62","","4.69","","","","10.93","ThemeForest","United States","Delaware","Lewes","19958"
"2022-03-18 09:56:17 +1100","160644914","Author Fee","Author Fee for included support sale IVIP47019364","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-18 09:56:17 +1100","160644914","Author Fee","Author Fee for sale IVIP47019364","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-18 09:56:17 +1100","160644914","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47019364","9.38","","","","","","9.38","ThemeForest","El Salvador","","San Salvador",""
"2022-03-18 09:56:17 +1100","160644914","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47019364","15.62","","","","","","15.62","ThemeForest","El Salvador","","San Salvador",""
"2022-03-18 03:14:47 +1100","160630172","Author Fee","Author Fee for included support sale IVIP47015696","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-18 03:14:47 +1100","160630172","Author Fee","Author Fee for sale IVIP47015696","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-18 03:14:47 +1100","160630172","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47015696","10.13","","","","","","10.13","ThemeForest","Thailand","Bangkok","Bangkok","10400"
"2022-03-18 03:14:47 +1100","160630172","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47015696","16.87","","","","","","16.87","ThemeForest","Thailand","Bangkok","Bangkok","10400"
"2022-03-17 20:54:14 +1100","160611837","Author Fee","Author Fee for included support sale IVIP47011342","34122841","","3.17","","","","","","-3.17","ThemeForest","","","",""
"2022-03-17 20:54:14 +1100","160611837","Author Fee","Author Fee for sale IVIP47011342","34122841","","5.27","","","","","","-5.27","ThemeForest","","","",""
"2022-03-17 20:54:14 +1100","160611837","Sale","Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","IVIP47011342","10.13","","","","","","10.13","ThemeForest","Australia","Queensland","New Farm","4005"
"2022-03-17 20:54:14 +1100","160611837","Sale","Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","IVIP47011342","16.87","","","","","","16.87","ThemeForest","Australia","Queensland","New Farm","4005"
"2022-03-17 19:09:29 +1100","160607183","Author Fee","Author Fee for included support sale IVIP47010284","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-17 19:09:29 +1100","160607183","Author Fee","Author Fee for sale IVIP47010284","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-17 19:09:29 +1100","160607183","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP47010284","9.38","","","","","","9.38","ThemeForest","Indonesia","","Medan",""
"2022-03-17 19:09:29 +1100","160607183","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP47010284","15.62","","","","","","15.62","ThemeForest","Indonesia","","Medan",""
"2022-03-17 13:31:40 +1100","159977780","Sale Refund","Refund for Ncmaz - Blog Magazine WordPress Theme (6 months included support)","34122841","CNIP417423","10.13","","","","","","-10.13","ThemeForest","United Arab Emirates","Dubai","Dubai",""
"2022-03-17 13:31:40 +1100","159977780","Sale Refund","Refund for Ncmaz - Blog Magazine WordPress Theme (Regular License)","34122841","CNIP417423","16.87","","","","","","-16.87","ThemeForest","United Arab Emirates","Dubai","Dubai",""
"2022-03-17 13:31:40 +1100","159977780","Author Fee Refund","Refund of Author Fee for included support sale IVIP46861078","34122841","","3.29","","","","","","3.29","ThemeForest","","","",""
"2022-03-17 13:31:40 +1100","159977780","Author Fee Refund","Refund of Author Fee for sale IVIP46861078","34122841","","5.48","","","","","","5.48","ThemeForest","","","",""
"2022-03-17 00:40:37 +1100","160570853","Author Fee","Author Fee for included support sale IVIP47001507","33283311","","2.34","","","","","","-2.34","ThemeForest","","","",""
"2022-03-17 00:40:37 +1100","160570853","Author Fee","Author Fee for sale IVIP47001507","33283311","","3.91","","","","","","-3.91","ThemeForest","","","",""
"2022-03-17 00:40:37 +1100","160570853","Sale","Ncmaz - Blog Magazine React + RTL Template (6 months included support)","33283311","IVIP47001507","7.50","","","","","","7.50","ThemeForest","France","Ile de france","Etrepilly","77139"
"2022-03-17 00:40:37 +1100","160570853","Sale","Ncmaz - Blog Magazine React + RTL Template (Regular License)","33283311","IVIP47001507","12.50","","","","","","12.50","ThemeForest","France","Ile de france","Etrepilly","77139"
"2022-03-16 18:04:47 +1100","160554070","Author Fee","Author Fee for extended support sale IVIP46997574","33515927","","2.81","","","","","","-2.81","ThemeForest","","","",""
"2022-03-16 18:04:47 +1100","160554070","Author Fee","Author Fee for included support sale IVIP46997574","33515927","","2.93","","","","","","-2.93","ThemeForest","","","",""
"2022-03-16 18:04:47 +1100","160554070","Author Fee","Author Fee for sale IVIP46997574","33515927","","4.88","","","","","","-4.88","ThemeForest","","","",""
"2022-03-16 18:04:47 +1100","160554070","Sale","Chisfis - Online Booking React Template (6 months extended support)","33515927","IVIP46997574","9.38","","","","","","9.38","ThemeForest","United Arab Emirates","","Dubai",""
"2022-03-16 18:04:47 +1100","160554070","Sale","Chisfis - Online Booking React Template (6 months included support)","33515927","IVIP46997574","9.38","","","","","","9.38","ThemeForest","United Arab Emirates","","Dubai",""
"2022-03-16 18:04:47 +1100","160554070","Sale","Chisfis - Online Booking React Template (Regular License)","33515927","IVIP46997574","15.62","","","","","","15.62","ThemeForest","United Arab Emirates","","Dubai",""
